"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"279733250","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","26","2","18-24","M","WHITE HISPANIC","996064","235090","40.811938","-73.957318","POINT (-73.957318 40.811938)"
"279712938","2023-12-30T00:00:00.000","117","RECKLESS ENDANGERMENT 1","126","MISCELLANEOUS PENAL LAW","PL 1202500","F","M","1","0","18-24","M","BLACK","982504","202521","40.722549864321365","-74.00629899581318","POINT (-74.00629899581318 40.722549864321365)"
"279733253","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","M","34","0","45-64","F","WHITE HISPANIC","1003016","249040","40.850214","-73.932166","POINT (-73.932166 40.850214)"
"279733235","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","75","0","18-24","M","BLACK","1017119","183909","40.671404","-73.881509","POINT (-73.881509 40.671404)"
"279724830","2023-12-30T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","B","46","1","45-64","M","BLACK","1010256","248770","40.84945286686186","-73.90599986315169","POINT (-73.90599986315169 40.84945286686186)"
"279731340","2023-12-30T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","K","79","0","25-44","M","BLACK","998034","188480","40.68400005685621","-73.95030059039337","POINT (-73.95030059039337 40.68400005685621)"
"279714392","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","B","46","0","18-24","M","WHITE HISPANIC","1009100","247458","40.845855","-73.910181","POINT (-73.910181 40.845855)"
"279703994","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 120002H","F","K","75","0","25-44","M","BLACK","1015773","180555","40.662204","-73.886375","POINT (-73.886375 40.662204)"
"279722945","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","M","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279730075","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","84","0","18-24","M","WHITE HISPANIC","988174","190975","40.690859","-73.985848","POINT (-73.985848 40.690859)"
"279719066","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","23","2","18-24","F","BLACK","1000654","228899","40.794936","-73.940753","POINT (-73.940753 40.794936)"
"279699184","2023-12-30T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","M","1","0","25-44","M","BLACK","982381","201750","40.7204418884676","-74.0067439741913","POINT (-74.0067439741913 40.7204418884676)"
"279722947","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","103","0","45-64","M","WHITE","1043454","196096","40.704719","-73.786465","POINT (-73.786465 40.704719)"
"279717370","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","M","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279724839","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","5","0","45-64","M","BLACK HISPANIC","984721","202913","40.723628","-73.998298","POINT (-73.998298 40.723628)"
"279734467","2023-12-30T00:00:00.000","759","PUBLIC ADMINISTATION,UNCLASS M","359","OFFENSES AGAINST PUBLIC ADMINI","PL 1950500","M","K","81","2","25-44","M","BLACK","1002822","189890","40.687864","-73.93303","POINT (-73.93303 40.687864)"
"279733241","2023-12-30T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","79","0","25-44","F","BLACK","996546","187436","40.6811367070632","-73.9556676077586","POINT (-73.9556676077586 40.6811367070632)"
"279697884","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B","44","0","25-44","M","BLACK HISPANIC","1009261","242513","40.83228210985579","-73.90961967833861","POINT (-73.90961967833861 40.83228210985579)"
"279712943","2023-12-30T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 2651B01","F","Q","115","3","45-64","M","WHITE","1018623","214936","40.7565675846374","-73.8759315341335","POINT (-73.8759315341335 40.7565675846374)"
"279754142","2023-12-30T00:00:00.000","205","TRESPASS 2, CRIMINAL","352","CRIMINAL TRESPASS","PL 1401501","M","Q","114","0","45-64","M","BLACK","1002916","221441","40.774461","-73.932603","POINT (-73.932603 40.774461)"
"279733450","2023-12-30T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200503","F","M","34","0","65+","M","BLACK","1003016","249040","40.850214","-73.932166","POINT (-73.932166 40.850214)"
"279715687","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","45","0","45-64","F","WHITE","1029527","239399","40.823657","-73.836407","POINT (-73.836407 40.823657)"
"279733440","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","K","69","0","25-44","M","BLACK","1010576","175628","40.648698","-73.905128","POINT (-73.905128 40.648698)"
"279734470","2023-12-30T00:00:00.000","117","RECKLESS ENDANGERMENT 1","126","MISCELLANEOUS PENAL LAW","PL 1202500","F","K","73","2","25-44","M","WHITE HISPANIC","1007966","183068","40.66912430594254","-73.914508963693","POINT (-73.914508963693 40.66912430594254)"
"279732971","2023-12-30T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1701501","F","K","73","0","45-64","M","BLACK","1009363","182864","40.66856051927894","-73.90947384513372","POINT (-73.90947384513372 40.66856051927894)"
"279730103","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","106","0","25-44","M","WHITE HISPANIC","1032540","186414","40.67821","-73.8259","POINT (-73.8259 40.67821)"
"279731331","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","46","0","25-44","M","BLACK HISPANIC","1006748","247570","40.846169","-73.91868","POINT (-73.91868 40.846169)"
"279706851","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","115","0","25-44","M","BLACK HISPANIC","1022285","212504","40.74986910551557","-73.86272585671628","POINT (-73.86272585671628 40.74986910551557)"
"279732994","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","F","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279703998","2023-12-30T00:00:00.000","841","PUBLIC HEALTH LAW,UNCLASSIFIED","364","OTHER STATE LAWS (NON PENAL LA","PHL3380000","M","M","14","0","25-44","M","WHITE HISPANIC","985821","211958","40.748454","-73.994329","POINT (-73.994329 40.748454)"
"279732978","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","M","18","0","45-64","F","WHITE HISPANIC","990503","215519","40.758225","-73.977428","POINT (-73.977428 40.758225)"
"279731363","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","103","0","18-24","F","WHITE HISPANIC","1040435","195998","40.704469","-73.797355","POINT (-73.797355 40.704469)"
"279728651","2023-12-30T00:00:00.000","153","RAPE 3","104","RAPE","PL 1302503","F","Q","108","0","45-64","M","ASIAN / PACIFIC ISLANDER","996424","210017","40.7431245994984","-73.9560680726795","POINT (-73.9560680726795 40.7431245994984)"
"279704007","2023-12-30T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","Q","113","0","18-24","M","BLACK","1041949","185082","40.674497","-73.79199","POINT (-73.79199 40.674497)"
"279733233","2023-12-30T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","K","83","1","45-64","M","BLACK","1002212","193214","40.69698630037214","-73.93522383122014","POINT (-73.93522383122014 40.69698630037214)"
"279733693","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","K","75","0","18-24","M","BLACK","1014854","183465","40.670192850472866","-73.88967743854423","POINT (-73.88967743854423 40.670192850472866)"
"279709522","2023-12-30T00:00:00.000","744","BAIL JUMPING 3","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155500","M","Q","102","0","25-44","M","BLACK","1032501","198800","40.712206","-73.825952","POINT (-73.825952 40.712206)"
"279732976","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553004","F","M","14","0","<18","M","WHITE HISPANIC","987699","215734","40.758816","-73.987547","POINT (-73.987547 40.758816)"
"279707479","2023-12-30T00:00:00.000","494","STOLEN PROPERTY 2,1,POSSESSION","111","POSSESSION OF STOLEN PROPERTY","PL 1655000","F","B","41","0","<18","M","BLACK","1012094","238338","40.820815","-73.899397","POINT (-73.899397 40.820815)"
"279704319","2023-12-30T00:00:00.000","969","TRAFFIC,UNCLASSIFIED INFRACTIO","881","OTHER TRAFFIC INFRACTION","VTL051101A","M","K","70","0","25-44","M","ASIAN / PACIFIC ISLANDER","997825","171020","40.63607653459051","-73.95108930856256","POINT (-73.95108930856256 40.63607653459051)"
"279731348","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","109","0","25-44","F","WHITE HISPANIC","1033099","211753","40.747755","-73.8237","POINT (-73.8237 40.747755)"
"279733265","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S","122","0","45-64","M","WHITE HISPANIC","940112","143791","40.561241","-74.158848","POINT (-74.158848 40.561241)"
"279731352","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","18-24","M","WHITE HISPANIC","1023656","209902","40.742724","-73.857789","POINT (-73.857789 40.742724)"
"279738735","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1600500","F","Q","110","0","25-44","M","WHITE HISPANIC","1015896","211610","40.74744047568427","-73.88578891484492","POINT (-73.88578891484492 40.74744047568427)"
"279731338","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","72","0","25-44","M","WHITE HISPANIC","982245","177820","40.654754","-74.007225","POINT (-74.007225 40.654754)"
"279721004","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","107","0","25-44","M","BLACK HISPANIC","1036628","204948","40.729059","-73.811018","POINT (-73.811018 40.729059)"
"279714388","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","B","44","0","25-44","M","BLACK","1006948","246214","40.842448","-73.917965","POINT (-73.917965 40.842448)"
"279720994","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","17","0","45-64","M","BLACK","990622","210793","40.745253","-73.977003","POINT (-73.977003 40.745253)"
"279709519","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","M","9","0","25-44","M","BLACK","987633","203879","40.726278","-73.987794","POINT (-73.987794 40.726278)"
"279721003","2023-12-30T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650101","M","Q","109","0","65+","M","WHITE HISPANIC","1032519","218645","40.766675","-73.825744","POINT (-73.825744 40.766675)"
"279738722","2023-12-30T00:00:00.000","507","CONTROLLED SUBSTANCE, POSSESSI","117","DANGEROUS DRUGS","PL 2200603","F","K","75","0","25-44","F","BLACK","1019029","184271","40.67238972095095","-73.87462308705831","POINT (-73.87462308705831 40.67238972095095)"
"279704601","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U2","M","Q","106","0","25-44","F","ASIAN / PACIFIC ISLANDER","1037006","187729","40.681792251511425","-73.80978981666351","POINT (-73.80978981666351 40.681792251511425)"
"279698076","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","Q","103","0","45-64","M","WHITE HISPANIC","1037767","195009","40.701769554342604","-73.80698822832332","POINT (-73.80698822832332 40.701769554342604)"
"279704318","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL11920U3","M","B","45","0","25-44","M","BLACK HISPANIC","1030179","241794","40.83022465492328","-73.83403497743093","POINT (-73.83403497743093 40.83022465492328)"
"279733234","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","75","0","25-44","F","WHITE HISPANIC","1020327","176285","40.650466","-73.869986","POINT (-73.869986 40.650466)"
"279728646","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","25-44","M","WHITE HISPANIC","987189","211642","40.747586","-73.989392","POINT (-73.989392 40.747586)"
"279731332","2023-12-30T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","K","69","0","25-44","M","BLACK","1006730","170960","40.63589372353322","-73.91900483013085","POINT (-73.91900483013085 40.63589372353322)"
"279706845","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","7","0","18-24","F","WHITE HISPANIC","987198","199204","40.713447","-73.989363","POINT (-73.989363 40.713447)"
"279731362","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","109","0","<18","M","WHITE HISPANIC","1033099","211753","40.747755","-73.8237","POINT (-73.8237 40.747755)"
"279732965","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","B","43","0","25-44","F","BLACK","1021295","242026","40.830903","-73.866134","POINT (-73.866134 40.830903)"
"279733252","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","26","2","18-24","F","BLACK","996064","235090","40.811938","-73.957318","POINT (-73.957318 40.811938)"
"279738713","2023-12-30T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650107","M","B","48","0","18-24","M","BLACK","1016572","246307","40.84267180032065","-73.8831822258322","POINT (-73.8831822258322 40.84267180032065)"
"279698045","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","B","46","0","25-44","M","BLACK","1004967","247674","40.84646","-73.925119","POINT (-73.925119 40.84646)"
"279732963","2023-12-30T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","B","52","0","45-64","M","WHITE HISPANIC","1015877","257894","40.874478","-73.885637","POINT (-73.885637 40.874478)"
"279732998","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0512000","M","Q","105","0","18-24","F","BLACK","1052942","187116","40.680001","-73.752339","POINT (-73.752339 40.680001)"
"279733687","2023-12-30T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","B","52","0","45-64","M","UNKNOWN","1011708","254066","40.863985","-73.900729","POINT (-73.900729 40.863985)"
"279714394","2023-12-30T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1701003","F","K","94","0","25-44","M","BLACK HISPANIC","1000844","202523","40.722541","-73.940133","POINT (-73.940133 40.722541)"
"279720982","2023-12-30T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","78","0","18-24","F","BLACK","990544","184110","40.672017","-73.977307","POINT (-73.977307 40.672017)"
"279727143","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","10","0","25-44","M","WHITE HISPANIC","985902","211177","40.746311","-73.994038","POINT (-73.994038 40.746311)"
"279733263","2023-12-30T00:00:00.000","269","MISCHIEF,CRIMINAL,    UNCL 2ND","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450501","F","Q","110","0","65+","M","BLACK","1020507","206769","40.73413544626455","-73.8691738344962","POINT (-73.8691738344962 40.73413544626455)"
"279731336","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","63","0","25-44","M","BLACK","1000520","168264","40.628508","-73.941384","POINT (-73.941384 40.628508)"
"279715691","2023-12-30T00:00:00.000","493","STOLEN PROPERTY-MOTOR VEH 2ND,","111","POSSESSION OF STOLEN PROPERTY","PL 1654505","F","M","33","0","25-44","M","BLACK","1000417","247433","40.845807","-73.941565","POINT (-73.941565 40.845807)"
"279724832","2023-12-30T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","66","0","25-44","M","WHITE HISPANIC","988255","173907","40.64401","-73.985566","POINT (-73.985566 40.64401)"
"279720999","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","19","0","25-44","M","BLACK HISPANIC","997062","223148","40.779159","-73.953738","POINT (-73.953738 40.779159)"
"279720991","2023-12-30T00:00:00.000","117","RECKLESS ENDANGERMENT 1","126","MISCELLANEOUS PENAL LAW","PL 1202500","F","K","63","0","25-44","M","WHITE HISPANIC","1006544","162111","40.611605550635225","-73.91970421083926","POINT (-73.91970421083926 40.611605550635225)"
"279711093","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","106","0","45-64","M","BLACK","1033134","189401","40.686404","-73.823735","POINT (-73.823735 40.686404)"
"279722943","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","M","5","0","25-44","M","UNKNOWN","984435","202468","40.722407","-73.999333","POINT (-73.999333 40.722407)"
"279731366","2023-12-30T00:00:00.000","259","CRIMINAL MISCHIEF,UNCLASSIFIED 4","351","CRIMINAL MISCHIEF & RELATED OF","PL 1450003","M","Q","109","0","25-44","M","ASIAN / PACIFIC ISLANDER","1030755","215959","40.759314","-73.83213","POINT (-73.83213 40.759314)"
"279715689","2023-12-30T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","B","43","0","25-44","M","BLACK","1020183","239282","40.823378","-73.870168","POINT (-73.870168 40.823378)"
"279719063","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","K","68","0","45-64","F","BLACK","976676","165941","40.622145","-74.027282","POINT (-74.027282 40.622145)"
"279707484","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","M","34","0","25-44","M","WHITE HISPANIC","1005601","254990","40.86654","-73.922804","POINT (-73.922804 40.86654)"
"279704002","2023-12-30T00:00:00.000","464","JOSTLING","230","JOSTLING","PL 1652501","M","M","9","0","18-24","M","WHITE HISPANIC","987891","202853","40.723462","-73.986861","POINT (-73.986861 40.723462)"
"279698068","2023-12-30T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","M","18","17","18-24","M","WHITE","990569","214587","40.755667","-73.977189","POINT (-73.977189 40.755667)"
"279732959","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","B","52","0","25-44","F","BLACK","1010769","253612","40.862742","-73.904126","POINT (-73.904126 40.862742)"
"279699157","2023-12-30T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","B","47","0","<18","M","BLACK","1023686","264804","40.893411457088085","-73.85736207903054","POINT (-73.85736207903054 40.893411457088085)"
"279703992","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","K","69","0","25-44","M","BLACK","1009101","171955","40.63862","-73.910458","POINT (-73.910458 40.63862)"
"279722935","2023-12-30T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","78","0","25-44","M","BLACK","992301","187469","40.681233","-73.970972","POINT (-73.970972 40.681233)"
"279709521","2023-12-30T00:00:00.000","744","BAIL JUMPING 3","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155500","M","Q","102","0","25-44","M","BLACK","1032501","198800","40.712206","-73.825952","POINT (-73.825952 40.712206)"
"279704598","2023-12-30T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","M","33","0","25-44","M","BLACK","1000568","245906","40.841616","-73.941022","POINT (-73.941022 40.841616)"
"279720997","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","M","23","2","18-24","F","BLACK","1000654","228899","40.794936","-73.940753","POINT (-73.940753 40.794936)"
"279733467","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","102","0","45-64","F","ASIAN / PACIFIC ISLANDER","1031017","189719","40.68729","-73.831369","POINT (-73.831369 40.68729)"
"279720998","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","14","0","25-44","M","BLACK","986554","216067","40.7597301346401","-73.99168328325673","POINT (-73.99168328325673 40.7597301346401)"
"279728638","2023-12-30T00:00:00.000","750","RESISTING ARREST","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2053000","M","K","60","0","25-44","M","WHITE","993443","150768","40.580496","-73.966902","POINT (-73.966902 40.580496)"
"279733257","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","102","0","25-44","M","ASIAN / PACIFIC ISLANDER","1031076","193778","40.69843","-73.831128","POINT (-73.831128 40.69843)"
"279727134","2023-12-30T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","K","61","0","25-44","M","WHITE","996822","157936","40.600166","-73.954726","POINT (-73.954726 40.600166)"
"279709526","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","Q","105","0","25-44","M","BLACK","1056925","187364","40.68065","-73.737975","POINT (-73.737975 40.68065)"
"279728644","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","1","3","18-24","F","WHITE","980863","198480","40.711458","-74.012216","POINT (-74.012216 40.711458)"
"279727144","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","M","1","3","18-24","F","WHITE","980863","198480","40.711458","-74.012216","POINT (-74.012216 40.711458)"
"279730088","2023-12-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","M","25","0","25-44","F","WHITE HISPANIC","999967","230491","40.79930652357968","-73.9432328302341","POINT (-73.9432328302341 40.79930652357968)"
"279733459","2023-12-30T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","Q","110","0","25-44","M","ASIAN / PACIFIC ISLANDER","1020232","210719","40.744981","-73.870144","POINT (-73.870144 40.744981)"
"279714390","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","41","0","25-44","F","BLACK","1013478","239277","40.823389","-73.894392","POINT (-73.894392 40.823389)"
"279717366","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","1","0","45-64","M","BLACK","981077","199627","40.714608","-74.011443","POINT (-74.011443 40.714608)"
"279704590","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","50","0","25-44","F","WHITE HISPANIC","1012589","260135","40.880642","-73.897516","POINT (-73.897516 40.880642)"
"279704316","2023-12-30T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","B","49","0","25-44","M","ASIAN / PACIFIC ISLANDER","1025980","254126","40.864096","-73.849129","POINT (-73.849129 40.864096)"
"279731337","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102B","F","K","71","0","25-44","F","BLACK","998344","180070","40.660917","-73.949199","POINT (-73.949199 40.660917)"
"279733457","2023-12-30T00:00:00.000","269","MISCHIEF,CRIMINAL,    UNCL 2ND","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450501","F","Q","109","0","45-64","M","ASIAN / PACIFIC ISLANDER","1033588","215680","40.758532","-73.821905","POINT (-73.821905 40.758532)"
"279727150","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","1","0","25-44","F","BLACK","984721","202913","40.723628","-73.998298","POINT (-73.998298 40.723628)"
"279706841","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200507","F","B","49","0","25-44","M","BLACK","1027430","251104","40.855793","-73.843908","POINT (-73.843908 40.855793)"
"279730090","2023-12-30T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","M","32","0","45-64","F","BLACK","999433","236538","40.81591307653","-73.9451493066481","POINT (-73.9451493066481 40.81591307653)"
